incident_id,topic,topic_prob
4258,5,0.22196929112609784
1820,-1,0.15033748504013406
440,0,0.38517177975393707
717,-1,0.12009320463135031
1451,-1,0.09331494107895136
2845,-1,0.0384970162239922
2403,6,0.26240670795415816
2335,-1,0.05944535662972768
3081,-1,0.13460364398337313
3305,5,0.7024255680423569
2607,-1,0.08140468261578414
3020,2,0.12049643129020446
3211,-1,0.10551427534727989
3238,2,0.4124765856070189
3462,5,0.12061932177665073
3545,2,0.3135430387815671
3748,4,0.20019855424827815
3897,2,1.0
4169,5,0.10253211881155526
4175,3,0.14326145593440703
4340,-1,0.11057060259045925
3275,-1,0.17020065881787516
3095,7,1.0
2575,-1,0.1725057772829666
2691,8,1.0
4301,-1,0.05769972046875826
1089,0,0.44736325466407345
1177,0,0.16721031294531843
2968,6,1.0
3872,0,0.10297798668947264
3661,5,0.21815293593370957
4057,-1,0.1207513341867716
3851,4,0.09076599442103436
2985,-1,0.01128915423865469
3321,3,0.5361543672948174
3127,1,0.1417309340171731
1311,-1,0.22415687138366863
2989,5,0.18366317515693759
3154,4,0.2093595017557926
996,3,1.0
4217,3,0.17198251701124573
4223,3,0.22326809409183007
3613,3,0.3609793438706267
3198,2,0.37033570737079236
276,0,0.3248631170792584
1002,2,0.14691714541016282
1135,-1,0.053773006738213745
1670,-1,0.09922966858185953
2019,6,0.07538318206679535
2233,2,1.0
4158,4,0.15178534888897138
3544,5,1.0
3519,-1,0.10185965350046132
3660,4,0.24640239131918953
3669,-1,0.07144037336954916
3722,-1,0.06932234121919643
3399,8,1.0
1353,5,0.08496747124461725
4014,-1,0.05773800478333536
4325,6,0.878691197507182
696,0,0.33969231059473787
1005,2,0.27126714994670187
2541,2,0.14266793106609235
2563,-1,0.02272731833632144
2797,-1,0.101299887791594
3881,-1,0.12393093570231993
3246,4,0.1496072720191202
3498,2,0.6190840340060528
3683,6,1.0
4200,5,0.6038814597787735
2895,2,0.43386389777819073
3491,3,0.19376693102887896
3717,2,0.15327641692249008
2036,-1,0.05210841544023151
176,-1,0.015302308025858935
198,-1,0.06737851176093633
1332,1,0.14831525573705104
1570,-1,0.20804308624474377
2453,1,0.07302011108548509
1997,1,0.15672625573969343
2089,1,0.13270022217489577
1809,-1,0.043423032651472925
2039,-1,0.06969445973101898
2529,6,0.87833990025537
2682,-1,0.11899404742483528
2156,-1,0.11998366325032538
2463,6,0.88155212653395
2729,1,0.0678314558472872
3306,-1,0.042943821521855996
3512,6,0.6993185708739861
3130,6,0.6342198520628296
3232,6,0.5759063283957943
3293,6,0.7246621823353168
3533,1,0.07440295155018244
3480,6,0.5015601143681708
3514,4,0.2656082735253634
3529,6,1.0
3548,6,0.4674931818630456
3623,-1,0.01757274646865354
3643,6,0.6346278335751679
3662,6,0.706183646569161
3817,6,0.08761456066646019
3885,-1,0.0812242021567063
3946,6,0.11475222303752997
3974,5,0.6376973331318997
4010,6,0.6083516430187612
4043,6,0.4126521137450064
4181,4,0.42374645929786026
2065,1,0.07759587757017279
3235,4,1.0
534,0,0.3474920947389833
1357,-1,0.023859081160408854
2440,1,0.11451866748392922
2812,-1,0.05798330597846353
2815,0,0.40135491302414256
3371,4,1.0
4097,-1,0.06272168397698553
4298,-1,0.22334433467358256
3638,-1,0.04414223163373349
4007,4,0.4404238924811399
1292,1,0.381659261071936
3267,3,0.2818442621163275
3353,4,1.0
3645,-1,0.08534378824041285
3160,2,0.307541007012206
1779,-1,0.05278531489046131
2479,-1,0.09619912955609329
3963,5,0.25154106929072745
1420,-1,0.03560069665359007
2867,-1,0.07744071583584694
3418,2,0.2960812101131775
1090,-1,0.03623675122466135
2238,0,0.6689020263843077
3152,-1,0.21591967721291963
425,1,0.20271131603721756
611,-1,0.1706428798005235
889,-1,0.07878206784347856
1126,-1,0.16653959378605626
1366,-1,0.017911487643895385
1791,-1,0.07674257732308916
1650,-1,0.14910177570209776
1988,3,0.15750646530626214
1732,2,0.12131709577966854
2431,-1,0.0951968369235377
3539,-1,0.05591475430229768
3689,3,0.19172187368242452
3715,-1,0.10513763660479779
2393,3,0.16206901849719269
4038,-1,0.09223224856267655
2586,0,0.19714024220064705
2622,6,0.6910448046066948
2781,6,0.7685116194210554
3040,6,1.0
3185,6,1.0
4261,6,0.670021912340354
2861,-1,0.07668248109033599
2761,-1,0.12151653593498579
2831,6,1.0
3021,2,0.11947604627367978
3680,-1,0.025220234270852186
3815,6,1.0
4045,6,0.832053125827922
3171,-1,0.059937294614673585
2647,-1,0.08493271671308232
2834,2,0.12381102403208714
3358,3,0.2752838502742438
3987,5,1.0
1894,-1,0.145393410379812
2321,-1,0.09942529052459925
2374,-1,0.1046651240165648
3004,5,0.26694530179857406
4244,5,0.11467673389090509
3624,-1,0.07727761429043171
1669,4,0.1333821700291215
3028,-1,0.11116684074219269
1693,7,1.0
2079,4,0.3069520798050857
2833,4,0.3864665078386212
2788,-1,0.11367214880762878
3206,4,0.3607214322843609
3082,5,0.17314019042334583
3099,2,0.7386824195276973
3194,-1,0.1462520884978814
3301,-1,0.050790757594973805
3428,-1,0.08688902731647873
3511,4,0.5632767042704051
3593,4,0.2504015286013433
3556,-1,0.019017544237962754
3674,4,0.15001658581601526
3744,-1,0.10446585958887743
3828,4,0.36005427850475485
3886,-1,0.19559229354039817
3889,5,1.0
4108,4,0.6025241983692552
4083,-1,0.10020733085213714
2686,4,1.0
3467,4,0.5854490606340013
3595,4,0.2767498198259765
4122,4,0.32617691853612424
4226,-1,0.09115572274207256
2600,-1,0.19696099835286768
2209,-1,0.10661891935346436
2446,-1,0.09472899430534136
3047,5,0.14161057075389252
3231,6,0.44721721456671176
2866,-1,0.05791447384983044
2053,-1,0.20027463262459086
2702,-1,0.05703196487521841
2832,2,1.0
3681,2,0.12618530012560078
3044,3,0.19266537230737957
3296,6,0.5923985479305011
3517,5,1.0
3702,-1,0.024453291051602034
3728,3,0.16587714169169399
3960,5,1.0
4076,3,0.29014294751804015
4264,-1,0.1317637390967985
4202,3,0.404746661863249
4247,-1,0.06623678044914696
291,-1,0.07191386572749421
320,0,1.0
1355,-1,0.023200860621758447
3230,-1,0.06755893380197511
723,1,0.09161041485029892
2953,2,0.15068698148895363
629,-1,0.055630710260260535
3770,4,0.509199960814813
2890,4,0.4034566546654627
3437,1,0.09466234185234089
4224,5,0.23555082372910535
3572,6,0.5847448537153188
3792,3,0.25308345908323926
4125,-1,0.08509720467256715
4214,-1,0.09484245916611461
540,0,1.0
653,0,0.17661358254207146
1044,5,0.12148530039824658
1572,1,0.14695753882622548
1425,-1,0.03906025974072334
1611,1,0.1337128127534976
1994,3,0.2511918690855842
1921,-1,0.015628599567984576
3938,1,0.15017952901720133
2901,3,0.22780115160618497
3078,5,0.127340455455659
3083,-1,0.12593631863647
3226,-1,0.11796329582567913
3034,6,1.0
3614,-1,0.02855445129451794
4011,6,1.0
157,0,0.2632219718273825
1007,0,0.1336299370192135
1871,-1,0.3287960344496987
1331,0,0.31483872919936373
2542,4,0.25189840830795635
2574,5,0.8049195962796694
2141,-1,0.04612369870729057
2163,-1,0.16822968757446596
2189,5,1.0
2337,4,0.47254832499381977
2270,5,1.0
2331,5,1.0
2339,5,0.30948602757887356
2566,5,0.7440833563115462
2669,5,0.11595979434619252
2755,-1,0.15847300754088856
2828,-1,0.11166456763031507
2772,-1,0.17596679182756883
2864,5,0.6667162561597442
2826,-1,0.037888639273822626
3088,5,0.8297336056177577
3515,5,1.0
3546,6,0.8721824623992507
3869,5,0.7863547208146808
3740,5,1.0
3691,3,0.23927340080562073
3764,-1,0.10282588213337573
3763,-1,0.08362281927388285
3822,5,1.0
3884,5,0.12642547505370566
4210,1,0.07146334253087397
1899,5,1.0
2681,-1,0.0385888844010057
60,-1,0.05375964469129182
114,-1,0.020402246799920348
115,0,0.6081605257548292
598,0,0.0883841122678365
682,-1,0.04105985232794348
743,3,0.7905633507369181
845,4,0.1872465766867465
1079,0,0.28533187642837343
998,4,0.4369607416029301
1000,-1,0.14138044363289023
2504,-1,0.015070114419829198
1083,-1,0.041884573354161965
1085,-1,0.21692586639556927
1109,-1,0.03788066412939992
1119,3,1.0
1127,2,1.0
1148,-1,0.11303074749986215
1150,3,1.0
1154,-1,0.04144049370605294
1262,0,1.0
1263,5,0.7997577665949309
1504,-1,0.06093348642627832
1967,-1,0.0131138836432194
1306,1,0.07576976836316354
1385,0,0.35404264334704943
2257,-1,0.11308018860665672
2077,4,0.4543617776113272
1344,-1,0.09684218677066472
1367,-1,0.1843607356048183
1370,0,0.26151379591768426
1968,-1,0.01300799565034406
2070,4,0.7415363199916098
1906,4,1.0
2086,2,0.5269416253647948
2111,-1,0.23337738214457857
2191,4,0.21051559860041336
1930,4,0.7473066293058027
1916,4,0.5080464404147401
1887,-1,0.1860933792040923
1885,4,1.0
2114,4,1.0
1969,-1,0.013104106149074054
1886,2,0.7156085081400957
1914,4,0.7903934207260165
2023,5,0.5625002689074194
2967,4,0.5663933988205998
2217,-1,0.027545688528703465
1913,4,0.4460028371810509
1959,2,0.5292268918842699
2762,-1,0.047767328681688793
2296,4,1.0
2289,4,1.0
2051,4,0.5462372066698394
2055,4,1.0
2102,2,0.15672261493920747
2423,4,1.0
2473,-1,0.03311685118781462
2946,4,1.0
2358,5,1.0
2595,-1,0.11554598875721542
2103,-1,0.017445931513361063
2588,4,0.5504346525380084
1888,4,1.0
2224,4,0.2350414413686869
2060,-1,0.12765597590551123
2543,2,0.34353969523496863
2383,-1,0.2929543202310266
3465,4,0.7810235236500508
2061,4,0.12194890163194291
1947,-1,0.06754225735674281
2009,5,0.8650650269892931
2008,5,1.0
2194,4,1.0
2382,4,0.6615365489580983
2269,4,1.0
2214,4,0.4951095818821111
2350,4,1.0
1881,-1,0.29007397139258045
2420,-1,0.11751230064451165
2378,5,1.0
1975,-1,0.08113886746006391
2171,4,0.7272604552205386
2010,4,0.4172082879270718
2786,4,1.0
2044,5,0.6417918729773252
3918,2,0.32759111631474874
2132,-1,0.07549782688988754
2093,5,1.0
2299,4,0.629405640513747
2320,2,1.0
2105,5,1.0
2129,5,1.0
2435,4,0.515406820281215
2327,4,1.0
2311,2,0.5692700019150968
2212,5,1.0
2168,-1,0.17537212079600967
2438,4,1.0
2379,-1,0.1648618740644603
2380,-1,0.23467136896437055
2181,5,1.0
2190,5,1.0
2381,4,1.0
2495,5,0.4985759031987119
2244,5,1.0
2237,5,0.8013664313583948
2448,2,0.5835719429226237
2268,5,1.0
2520,5,1.0
2724,-1,0.29390074428341656
2302,-1,0.0795035182746881
3344,4,0.24782593398459213
2509,-1,0.25275408429891466
2476,5,1.0
2430,5,1.0
2582,4,0.5467550442389089
3336,4,1.0
2998,4,0.5863837543689635
2436,2,0.5490095110658414
2456,6,0.8515362315241546
2508,5,0.3499673644068396
3045,5,0.1348666421873099
3007,4,0.5646488798287838
2499,-1,0.1369517921714262
2510,5,1.0
3769,4,1.0
2532,6,1.0
2723,4,0.43520017285272844
2570,4,0.19399389760941488
2625,-1,0.01399615024150005
2562,5,0.8344658910951651
2651,-1,0.06560847988571525
2869,4,0.4965667325917776
2628,5,0.7492794806637189
2756,4,0.2028544209552423
2667,2,0.26513546977462404
2720,-1,0.11097869649700504
2957,-1,0.30108661564605743
2719,-1,0.01613274554455369
3215,4,0.3591696487045729
3499,4,0.3079302492619327
2707,5,0.3112564068256366
2701,-1,0.06751404514051673
2940,4,0.35335183498510164
3516,-1,0.05417082609497169
2873,5,0.7571313949373101
2857,4,0.37887495406513894
2792,-1,0.13869573681540318
2768,4,0.21676017607858844
3476,-1,0.02267645143302773
2782,5,0.15037765881637832
2804,5,1.0
2809,5,1.0
2830,-1,0.08985971175483255
2858,-1,0.25962227980958313
2933,5,0.3828839487283692
2962,4,0.21348275586168666
3228,4,0.5359224393743349
2992,5,1.0
3382,2,1.0
3225,4,0.5283152765229953
2981,2,0.4031413769252972
4195,5,0.17092686765108395
2972,-1,0.11645041526824747
4194,-1,0.2344862018599138
3278,4,0.5366157662100888
3771,5,1.0
3075,-1,0.017427833425511262
3050,-1,0.047441675114464475
4212,-1,0.06726886148279713
4050,-1,0.015777463663689734
4098,2,0.30335966540016046
3096,-1,0.012400597440379076
3032,5,1.0
3450,-1,0.08932457513868036
3454,4,1.0
3474,6,0.7309402444578963
3596,4,1.0
3598,5,0.7067933492827655
3018,4,0.3462297307945294
3054,-1,0.08323289079639662
3253,1,0.074947779846097
3113,5,1.0
3208,4,0.3168545329445585
3195,5,0.6195527793137702
3107,3,0.3335450504285953
3145,-1,0.1125554107629746
3156,-1,0.10312039459641821
4296,2,0.42101219039701426
4292,-1,0.05132536722778967
4154,4,0.31727392575845703
3229,-1,0.03530117246637354
3426,-1,0.1856913272366796
3218,4,0.2582259444209774
3202,2,0.588758953647832
3203,2,0.6041426824552931
3240,5,1.0
3252,5,1.0
3439,-1,0.060949445893113414
3655,4,0.30612521025466904
3272,5,1.0
2984,2,1.0
3309,2,0.3038918849108568
3310,5,0.45586497661500536
3354,2,0.3122481328051908
3352,1,0.06391633894255973
3429,-1,0.05919666478446055
3393,6,1.0
3431,-1,0.0205919995111421
3451,5,0.9017536927468729
3592,2,0.3166797657144527
3461,-1,0.09398955621203774
3477,3,0.2865063177999797
3992,-1,0.17624348368297046
3508,-1,0.14906051720058516
3510,5,1.0
3597,-1,0.24410183256655887
3706,4,1.0
3542,2,0.3589670660099189
3557,2,0.3501432264899189
3612,2,0.48957050316428896
3628,4,0.24771184400983692
3619,5,1.0
3632,-1,0.06863215247397242
3649,2,0.37535382073783896
3659,5,1.0
3653,3,0.2645909500908042
3678,3,0.18859339839555408
3690,5,0.5083792837361351
3711,-1,0.017156961265362196
3707,2,1.0
3716,-1,0.06944630518810327
3913,4,1.0
3720,6,0.4070181495454158
4049,4,0.4095807319230752
3724,-1,0.2156461132914603
3743,4,0.21876299101437963
4053,2,0.4576597137500496
3830,4,0.6506682909643844
4022,2,0.1052510333116359
3841,-1,0.07358225706863974
4166,-1,0.3125204628397721
3876,2,0.3467651664499318
4257,4,1.0
3951,5,1.0
3903,5,1.0
3904,-1,0.01563549125976739
4081,4,0.23865641469326512
3975,5,0.7511159815452487
4265,-1,0.0579878692154526
4029,-1,0.021893604726835
4134,-1,0.08910126073853779
4069,1,0.07834954427271971
4121,-1,0.024708436649919622
4114,5,0.15211786930718602
4101,-1,0.07601696875682669
4090,2,1.0
4132,-1,0.05861277515402912
4120,2,0.12587975253788203
4124,2,0.12194530840258198
4113,-1,0.10842864075374399
4142,-1,0.2712660281715772
4239,-1,0.019543732831325725
4253,2,0.3992254421723159
4297,5,1.0
4323,5,1.0
1929,-1,0.029762275974304767
2092,5,1.0
3155,-1,0.032879599727711525
3369,-1,0.09293345274084389
225,-1,0.04025101620305747
503,3,0.24201019839206442
920,-1,0.3139704787794621
3421,0,0.06377348360662728
3646,2,1.0
3682,0,0.19271200709599687
1843,-1,0.05999915719712352
3705,-1,0.12615000623784495
3738,-1,0.10257943824211364
624,1,0.16962294096125857
2811,-1,0.043979478738526555
3316,2,0.3145168184420094
3537,2,1.0
3732,-1,0.1356058411560487
1180,-1,0.17042379320739728
1256,-1,0.14913881838692594
1380,1,0.08894173219953368
4107,1,0.12357919489894433
196,0,0.9140739890940016
407,0,0.3641388498478681
93,0,0.3581058669015606
131,0,1.0
158,0,0.19850919414558174
184,0,0.6293659512292735
199,0,1.0
205,0,1.0
277,0,1.0
375,0,0.3382866178451912
388,-1,0.020565104361898054
487,0,1.0
548,0,0.312098289922347
600,-1,0.02722292689408052
675,-1,0.17229804400924773
750,0,0.35142013664677807
773,0,0.37378695474357876
815,-1,0.02858399706670439
881,0,0.43642424399093205
908,-1,0.02803785149687274
913,0,1.0
973,0,0.35578663002228994
1303,-1,0.17974088405699606
1402,1,0.17575182676895748
2155,-1,0.12725128330742969
2040,-1,0.1350095022547857
2096,1,0.4395723861427377
2592,3,0.29202603549589695
385,0,0.3868320162065979
524,0,0.8280058259380169
622,0,0.6609265641880212
1105,1,0.0880104130588744
1156,0,0.7788766481412067
224,0,1.0
1288,8,1.0
805,-1,0.015802574443822603
1450,-1,0.038994224826764214
301,-1,0.07665999565324899
332,0,0.11146458218293863
336,0,0.6880142650642345
567,0,0.6950343833402137
670,-1,0.1202463850515171
852,-1,0.13589810078733816
1139,-1,0.025065161132337224
1854,1,0.7117541793283393
1253,1,0.16194955310765177
1282,1,0.14753847227749678
1392,8,0.18227930737556225
111,7,1.0
527,0,0.4924755810133048
438,0,0.1917236333788884
489,0,0.17389098608085893
544,0,0.4650571785099156
546,0,0.16730307167830552
559,0,0.1563060442295563
520,0,0.1657907331254868
623,0,0.4188810073782466
704,0,0.2825406012094163
383,0,0.19131326102254584
469,0,0.5312997882815751
477,-1,0.10402069732757088
857,0,0.3660691446096174
1023,-1,0.2634033216952668
1346,3,1.0
3564,4,1.0
468,3,1.0
844,0,1.0
2022,7,1.0
2878,-1,0.022524923594251546
3324,-1,0.15344247161584823
858,0,0.8992014957008082
286,0,1.0
1091,0,1.0
429,0,1.0
798,0,0.38634928849467826
1314,1,0.15764026562630012
4106,1,0.10370525253101347
2149,-1,0.07529659949566665
1233,-1,0.07328001622839285
4087,1,0.13552192757632303
1074,-1,0.02886746400927421
4288,1,0.13508693899252808
1613,-1,0.2540278494408927
2631,-1,0.0922878627653956
2970,-1,0.06973741614121474
3142,2,0.3283569218254202
3829,3,0.3617818014327476
75,-1,0.0800399282736642
3773,-1,0.0514980360601972
106,-1,0.0826385615476048
3175,1,0.137216876589812
2784,3,0.26865533820164433
3038,-1,0.06722818907144244
3181,3,0.3592126820185012
3902,3,1.0
2641,-1,0.02491170987245873
952,0,0.19338739107163397
1065,-1,0.056437358994511785
1590,-1,0.13840118024451928
1603,3,0.20042512471365428
163,-1,0.08938223918711917
1307,1,0.5933785519976932
3432,-1,0.01983094103924939
2179,-1,0.05449899282128087
2557,2,0.12423466602284555
2616,3,0.4574961303791627
807,-1,0.11315331982116275
1212,-1,0.019740947301195546
2773,2,0.6634356208586075
811,-1,0.05181082149800536
1224,-1,0.14878901237859624
1356,-1,0.07177126417174137
1853,3,0.20162099324710436
1842,3,1.0
2548,3,1.0
2732,3,0.4912615566681211
699,0,1.0
4117,3,1.0
3543,-1,0.06906210125943106
130,-1,0.10298203935857442
1158,0,0.138444754023356
1394,1,0.09367145710300738
2441,-1,0.09324124956127183
56,-1,0.01740997279717211
1945,3,0.5760573209346659
2650,3,0.2754597494786142
509,-1,0.06563695934597998
686,-1,0.015894966267649118
984,-1,0.10592241289419421
1063,-1,0.10558665946646759
1284,-1,0.019775360142320005
3481,-1,0.06568254140669416
1652,1,1.0
2066,1,0.13825612805893658
2164,3,0.22107190701917767
426,-1,0.0890847576999966
2142,3,0.316647743485492
3103,3,1.0
964,-1,0.018878460068151245
3575,-1,0.07148034196531297
1514,1,0.12589161013444275
2100,3,0.256947327744191
2215,3,0.6699572377697777
2544,2,1.0
3563,3,0.17997102009424154
3734,3,0.2193885457242631
3735,3,0.2665680470440474
3758,3,0.7670246277078956
4178,3,0.37515888474351483
87,-1,0.17372669405804095
3967,-1,0.07642327326610121
3970,-1,0.020063462964068423
3971,-1,0.020743828788543115
3962,1,1.0
3966,-1,0.02097197924435277
3969,-1,0.12364722558422761
3968,-1,0.020256234249885083
1223,-1,0.1228157822442418
3965,-1,0.08240204225077173
712,-1,0.039695979739232105
734,3,0.44524760318264783
980,-1,0.020732621021987797
1274,-1,0.04750434783009113
1017,1,1.0
1038,-1,0.1539100658512371
1599,3,0.20341057848984942
2017,5,0.20799285483793234
2388,-1,0.05354348397783756
1863,3,0.2385865996644712
1867,3,0.16462635594952227
3430,2,1.0
4155,3,0.26626819117765654
4302,3,0.28267977550929385
1088,-1,0.07757233683132092
1254,1,0.093543595818808
3129,5,0.11179098958720168
580,-1,0.10113509859016322
2080,-1,0.15011884678559453
2273,-1,0.062140596891838304
3212,2,0.4462255677146061
2121,-1,0.020850916709027927
2182,-1,0.02233833330289978
810,-1,0.05172491573898134
1142,-1,0.10318170811545098
1644,3,0.16254087571981235
1737,-1,0.16853520076418269
1941,3,1.0
2035,3,1.0
2297,3,0.3591806579629332
2471,3,0.21616150773804307
2469,3,0.4273356800165562
2960,2,1.0
4303,3,1.0
4343,-1,0.08127881215690243
4338,3,0.7398779455667417
4348,3,1.0
1777,3,0.19263504702513784
3956,3,1.0
4225,1,0.13667808287397135
4021,3,0.3064920979238444
3460,-1,0.13793533929930754
112,3,1.0
3607,3,0.4096676628762966
84,0,0.17153470712873053
1571,1,0.148022044239745
1946,3,0.363988304260428
1952,3,0.1578700999252314
1953,3,0.6988882605685368
3284,3,0.1825487239150346
3299,3,1.0
1726,3,0.16605398848629552
3745,-1,0.07888023522913944
951,0,0.20802655518113145
1024,-1,0.07015757439176144
969,7,0.10066998563942903
1010,-1,0.11502261980551423
1271,1,1.0
2216,3,0.36444136934767835
2487,3,0.3398348051033185
2489,3,0.2801025834095954
2760,3,1.0
3531,3,0.36331271444177626
2451,3,0.22741164372265232
3394,1,0.15405577341783375
989,-1,0.06645869127463962
1704,3,0.26717652481996645
1522,-1,0.01901281543206084
2170,1,0.08929653327837979
2565,2,1.0
2930,-1,0.04367443363039826
4295,-1,0.07144495793249452
1336,0,0.35507510948149895
1659,-1,0.012659089970070016
1950,3,0.45156536261413965
1638,-1,0.1521034865839905
2000,3,0.4397033994495072
3166,-1,0.06675091311929002
3520,-1,0.07559596744207578
3699,-1,0.11041274749217192
1824,2,1.0
3186,2,0.5562288980273102
3188,2,0.7130650917508706
1577,3,0.14514827374223832
51,0,0.26833720719107595
639,-1,0.1287559809342552
1164,-1,0.06033800084122146
2031,-1,0.05680883982231731
1615,-1,0.16380744746788953
1543,0,0.26931902164909893
2260,-1,0.09797727119575808
972,-1,0.058980864281243245
2821,2,1.0
2347,-1,0.06663836698408843
2523,3,0.24800638692788268
2580,2,0.7820369288633772
3131,3,1.0
3304,-1,0.15131202297756755
2324,-1,0.020161661829663988
3132,2,1.0
3247,3,0.5657356708478875
584,-1,0.06356254334319525
781,-1,0.08241822427787787
2345,3,0.7884728613527476
2344,3,0.7478153985285774
2349,3,1.0
2367,3,0.4857380755057145
2366,3,0.5737680374327458
2835,3,1.0
3026,3,1.0
3495,-1,0.08138510749683214
4228,3,0.4878237880388845
2346,2,0.13995131721393847
2400,2,0.48198118241435506
3781,3,1.0
2184,7,0.0577166821206675
480,-1,0.18756402133677558
586,-1,0.019232801165367904
786,5,0.10647882182948216
776,-1,0.05810672042369356
941,-1,0.10139624292754566
947,5,0.2142090359103591
1032,1,0.13760862276762248
1094,-1,0.15453818170184247
1196,0,0.1628052396171357
1207,1,0.6275625294328802
1327,0,1.0
1343,-1,0.07223886831784292
1702,1,0.2655530704364867
1948,-1,0.09735777498009839
1637,-1,0.07987512545134148
1449,-1,0.013430454038978043
1448,-1,0.17008005406671964
1575,-1,0.15267470077347994
1541,5,0.12408025636256227
1610,-1,0.07712861750034321
1515,1,0.5182874200623864
1511,1,0.1422616628113557
1561,-1,0.03563424588613063
1963,3,0.2129745845519129
1786,5,0.12567731839876992
1468,1,0.34992277810094424
1849,-1,0.06601664383940262
1700,3,0.34769944981968914
1876,1,0.11017564463953154
2354,1,0.16652041351669264
2365,1,0.16923927260804
2897,5,0.11356702471307073
2708,1,0.12119047114035102
2879,1,0.13160314772114176
4129,1,0.10844536933774926
2961,1,0.17850297718920874
3538,1,0.12083515111984322
3133,0,0.09156603060387834
4128,1,0.11114692963044971
3396,1,0.13495028547666776
3288,1,0.1416304163131281
3639,1,0.12039789960637082
4163,-1,0.049351574986147353
4279,3,0.27152077755392773
2291,-1,0.021767404178417174
124,-1,0.021370555004956805
1862,-1,0.07126272420591828
1248,-1,0.1592735108987901
1555,2,0.37491931689334745
1639,-1,0.07904672806872137
1688,3,0.20647290775953275
2666,3,0.18600422035063946
2752,3,0.5462463039370771
4099,-1,0.04393165782556019
3521,-1,0.2632357739944948
4003,3,1.0
41,-1,0.11113974318931574
91,-1,0.10029483425502976
154,-1,0.03598192584498156
170,-1,0.07634764217908417
573,-1,0.042083661480395974
566,-1,0.02125688404832249
613,-1,0.20105923218844243
662,-1,0.018549073509251054
721,-1,0.019592075740636743
735,-1,0.08270785429597895
733,0,1.0
731,0,1.0
862,-1,0.020411823699077646
888,-1,0.01791709432520694
912,0,0.31165186534658107
922,-1,0.05236588024840004
986,-1,0.09827062105097344
1001,-1,0.18665173578122618
1040,-1,0.06132263140148065
1163,-1,0.07215718928984646
1167,-1,0.01905001733923162
1265,-1,0.018939397531788155
1205,2,1.0
1264,-1,0.1388942372654496
1208,-1,0.11045005979249378
2885,-1,0.05322016088260261
2259,2,1.0
2161,-1,0.1081237000251198
1417,-1,0.0975143835511756
1347,-1,0.018841406881977652
3588,-1,0.014032219717318458
1805,-1,0.019133814291535763
1591,-1,0.15635876536944546
2886,-1,0.049548431130933636
2261,-1,0.2926763392359095
3187,2,0.5782162099986513
1618,-1,0.15585092648222734
1567,3,0.16176000218344816
1573,-1,0.15578867094137164
1716,-1,0.1360757031140597
1821,-1,0.13828148336720433
1868,-1,0.1563451565425591
3378,-1,0.0937777160325299
1949,-1,0.06534973946505329
2774,2,1.0
3055,1,0.10324182399437522
2662,5,0.7908410077234986
2759,2,0.4335249956249518
3036,1,0.08779680056503567
2844,-1,0.12101857453144783
3176,-1,0.26939853949639525
3415,-1,0.15026861868510194
3455,-1,0.25852442509745327
3657,2,0.3971898997755604
3663,2,0.5507254542777094
3961,-1,0.01756686466518609
3949,2,0.5725277637904237
3909,3,0.3672840470580371
4218,2,1.0
1352,1,0.08907814072222853
2116,-1,0.04813774482926051
2074,-1,0.05551645647029498
1951,2,0.1224570136906704
1084,7,1.0
720,0,0.3562734961478708
877,-1,0.05288723055995007
333,3,0.4232430452230624
273,0,0.6504515827005891
472,0,0.7455554334274601
492,0,0.5338423778563738
1174,7,0.1743410982981123
652,0,0.7783395305854702
4146,7,1.0
4145,7,1.0
1965,1,0.51085226272326
2099,-1,0.2099942660080022
1976,1,0.8520902541000198
1260,1,1.0
4151,-1,0.05345369091256595
1694,7,1.0
1145,-1,0.1630237671682017
3221,4,0.20516621388452322
2123,4,0.22261991195011696
1966,-1,0.021080532137413236
1925,-1,0.021086890720676644
1934,-1,0.021573170269103725
3180,-1,0.02082335756253826
2355,-1,0.021637047714336687
2576,-1,0.09457342286872439
2775,-1,0.020790855575098646
3266,-1,0.021074407816381067
1859,-1,0.01952750472772073
1192,-1,0.026157024429571803
482,0,0.22842485419424485
632,-1,0.018747551853039314
470,0,1.0
597,0,0.3644897025707633
212,-1,0.19453356691706003
536,0,0.8713586825674693
607,0,0.2290403486172903
475,0,0.6217532636583538
272,0,0.21210561166678032
354,3,1.0
495,0,1.0
530,-1,0.02391125450293376
724,0,0.22604854718054954
251,0,0.2492294650141899
64,-1,0.022449244601126638
467,3,1.0
274,-1,0.07318823121595268
757,3,1.0
1664,7,1.0
1240,7,0.356943933570486
768,0,0.20421135527885584
992,0,0.24375661732465867
1178,-1,0.14595146131426148
708,-1,0.017512871521670113
864,0,0.12821166507542617
906,-1,0.2673459832223712
929,3,0.2428907289582596
485,0,1.0
1052,-1,0.12604356760249014
297,0,1.0
3343,-1,0.10041920764145865
3190,-1,0.09718391440893936
713,0,0.11131841242879159
2986,-1,0.09144486438218723
770,-1,0.11250429849856396
787,-1,0.02366822291697011
892,-1,0.025707588638863473
1098,-1,0.1669361193703573
149,-1,0.19552550656594844
389,0,0.6312641438955998
465,0,0.5978075096175152
474,0,0.3856642060425671
481,0,0.5731406902003688
484,0,0.7021548608146256
576,0,0.584013564079975
575,0,0.45026683473035695
602,0,0.4119159061820608
618,0,1.0
909,-1,0.44077249292377685
3759,-1,0.12024511596623515
